시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
전남,무안군,차량단독,기타,5,0,5,3,2,0
전남,함평군,차대사람,횡단중,7,2,5,2,3,0
전남,함평군,차대사람,차도통행중,3,0,3,0,2,1
전남,함평군,차대사람,길가장자리구역통행중,2,0,2,1,1,0
전남,함평군,차대사람,보도통행중,1,0,1,0,1,0
전남,함평군,차대사람,기타,9,0,9,5,4,0
전남,함평군,차대차,정면충돌,13,0,26,15,11,0
전남,함평군,차대차,측면충돌,90,0,176,28,115,33
전남,함평군,차대차,후진중충돌,1,0,1,1,0,0
전남,함평군,차대차,추돌,32,1,60,10,40,10
전남,함평군,차대차,기타,20,0,32,6,21,5
전남,함평군,차량단독,전도,4,0,5,1,4,0
전남,함평군,차량단독,공작물충돌,17,1,23,10,6,7
전남,함평군,차량단독,도로이탈,6,2,7,2,3,2
전남,함평군,차량단독,도로이탈,1,0,1,0,0,1
전남,함평군,차량단독,기타,3,0,7,3,3,1
전남,영광군,차대사람,횡단중,17,3,14,7,7,0
전남,영광군,차대사람,차도통행중,7,1,6,3,3,0
전남,영광군,차대사람,길가장자리구역통행중,6,0,6,4,2,0
전남,영광군,차대사람,기타,10,0,12,7,5,0
전남,영광군,차대차,정면충돌,12,1,21,5,16,0
전남,영광군,차대차,측면충돌,102,1,186,43,137,6
전남,영광군,차대차,후진중충돌,7,0,9,1,8,0
전남,영광군,차대차,추돌,24,2,38,6,32,0
전남,영광군,차대차,기타,16,1,19,6,12,1
전남,영광군,차량단독,전도,7,1,6,4,2,0
전남,영광군,차량단독,전복,1,1,0,0,0,0
전남,영광군,차량단독,공작물충돌,24,4,29,11,17,1
전남,영광군,차량단독,도로이탈,9,1,10,7,2,1
전남,영광군,차량단독,도로이탈,2,0,4,2,1,1
전남,영광군,차량단독,기타,1,0,1,0,1,0
전남,장성군,차대사람,횡단중,3,1,2,1,1,0
전남,장성군,차대사람,차도통행중,3,0,5,1,4,0
전남,장성군,차대사람,보도통행중,1,0,1,0,1,0
전남,장성군,차대사람,기타,9,1,12,5,7,0
전남,장성군,차대차,정면충돌,9,3,12,6,6,0
전남,장성군,차대차,측면충돌,74,0,128,22,101,5
전남,장성군,차대차,후진중충돌,1,0,1,0,1,0
전남,장성군,차대차,추돌,38,0,67,10,54,3
전남,장성군,차대차,기타,62,0,107,18,77,12
전남,장성군,차량단독,전도,2,0,2,0,2,0
전남,장성군,차량단독,전복,1,0,3,2,1,0
전남,장성군,차량단독,공작물충돌,9,2,9,3,3,3
전남,장성군,차량단독,도로이탈,1,0,1,0,1,0
전남,장성군,차량단독,기타,12,1,17,9,5,3
전남,완도군,차대사람,횡단중,11,1,10,6,4,0
전남,완도군,차대사람,차도통행중,3,1,2,0,2,0
전남,완도군,차대사람,보도통행중,1,0,1,0,1,0
전남,완도군,차대사람,기타,15,0,15,3,12,0
전남,완도군,차대차,정면충돌,22,2,40,13,27,0
전남,완도군,차대차,측면충돌,58,1,89,23,66,0
전남,완도군,차대차,후진중충돌,3,0,5,0,5,0
전남,완도군,차대차,추돌,9,1,12,5,7,0
전남,완도군,차대차,기타,15,0,23,6,17,0
전남,완도군,차량단독,전도,8,4,4,2,1,1
전남,완도군,차량단독,전복,2,0,2,1,1,0
전남,완도군,차량단독,공작물충돌,12,1,14,6,8,0
전남,완도군,차량단독,도로이탈,3,2,5,5,0,0
전남,완도군,차량단독,도로이탈,3,0,9,8,1,0
전남,완도군,차량단독,기타,2,0,2,0,2,0
전남,진도군,차대사람,횡단중,7,1,6,2,4,0
전남,진도군,차대사람,차도통행중,5,0,5,2,3,0
전남,진도군,차대사람,길가장자리구역통행중,3,0,5,3,2,0
전남,진도군,차대사람,기타,16,0,16,10,6,0
전남,진도군,차대차,정면충돌,5,0,17,8,9,0
전남,진도군,차대차,측면충돌,32,1,85,21,49,15
전남,진도군,차대차,후진중충돌,2,0,2,0,2,0
전남,진도군,차대차,추돌,20,0,38,9,28,1
전남,진도군,차대차,기타,18,1,32,11,21,0
전남,진도군,차량단독,전도,2,0,3,2,0,1
전남,진도군,차량단독,공작물충돌,9,2,8,5,3,0
전남,진도군,차량단독,도로이탈,2,1,2,0,2,0
전남,진도군,차량단독,기타,2,0,2,0,2,0
전남,신안군,차대사람,횡단중,3,0,3,3,0,0
전남,신안군,차대사람,차도통행중,3,0,3,2,1,0
전남,신안군,차대사람,기타,13,4,9,4,5,0
전남,신안군,차대차,정면충돌,4,1,10,7,3,0
전남,신안군,차대차,측면충돌,22,2,30,9,21,0
전남,신안군,차대차,추돌,5,0,10,3,7,0
전남,신안군,차대차,기타,27,1,44,16,28,0
전남,신안군,차량단독,전도,1,0,1,1,0,0
전남,신안군,차량단독,공작물충돌,4,1,3,1,2,0
전남,신안군,차량단독,도로이탈,2,1,1,1,0,0
전남,신안군,차량단독,기타,4,1,3,2,1,0
경북,포항시,차대사람,횡단중,189,14,196,97,99,0
경북,포항시,차대사람,차도통행중,40,5,40,19,19,2
경북,포항시,차대사람,길가장자리구역통행중,52,1,53,20,32,1
경북,포항시,차대사람,보도통행중,15,1,15,7,8,0
경북,포항시,차대사람,기타,134,3,134,58,74,2
경북,포항시,차대차,정면충돌,72,3,128,35,87,6
경북,포항시,차대차,측면충돌,1247,7,1941,383,1509,49
경북,포항시,차대차,후진중충돌,38,0,59,2,54,3
경북,포항시,차대차,추돌,367,2,690,88,581,21
경북,포항시,차대차,기타,499,6,768,146,581,41
경북,포항시,차량단독,전도,9,0,10,5,5,0
경북,포항시,차량단독,전복,2,0,2,1,1,0
경북,포항시,차량단독,공작물충돌,44,9,47,21,25,1
경북,포항시,차량단독,도로이탈,5,1,5,2,3,0
경북,포항시,차량단독,도로이탈,2,0,7,4,2,1
경북,포항시,차량단독,기타,47,1,55,19,36,0
경북,경주시,차대사람,횡단중,111,5,111,66,42,3
경북,경주시,차대사람,차도통행중,56,5,53,19,32,2
경북,경주시,차대사람,길가장자리구역통행중,87,3,87,39,48,0
경북,경주시,차대사람,보도통행중,9,0,9,3,6,0
경북,경주시,차대사람,기타,14,1,14,11,3,0
경북,경주시,차대차,정면충돌,50,6,100,37,60,3
경북,경주시,차대차,측면충돌,902,10,1448,396,968,84
경북,경주시,차대차,후진중충돌,21,0,30,3,26,1
경북,경주시,차대차,추돌,223,2,506,104,389,13
경북,경주시,차대차,기타,30,0,39,11,26,2
경북,경주시,차량단독,전도,16,2,15,7,6,2
경북,경주시,차량단독,전복,4,0,5,3,2,0
경북,경주시,차량단독,공작물충돌,85,9,95,43,41,11
경북,경주시,차량단독,주/정차차량 충돌,1,0,1,0,1,0
경북,경주시,차량단독,도로이탈,10,1,10,8,1,1
경북,경주시,차량단독,도로이탈,2,1,1,0,0,1
경북,경주시,차량단독,기타,5,0,5,1,4,0
경북,김천시,차대사람,횡단중,51,2,53,29,23,1
경북,김천시,차대사람,차도통행중,45,3,45,22,20,3
경북,김천시,차대사람,길가장자리구역통행중,20,0,22,12,9,1
경북,김천시,차대사람,보도통행중,7,0,10,4,6,0
경북,김천시,차대사람,기타,5,0,5,3,2,0
경북,김천시,차대차,정면충돌,12,2,13,2,11,0
경북,김천시,차대차,측면충돌,301,4,418,91,321,6
경북,김천시,차대차,후진중충돌,5,0,7,0,7,0
경북,김천시,차대차,추돌,106,1,168,42,124,2
경북,김천시,차대차,기타,20,3,33,11,20,2
경북,김천시,차량단독,전도,11,1,10,2,7,1
경북,김천시,차량단독,전복,3,1,2,1,1,0
경북,김천시,차량단독,공작물충돌,21,2,26,16,9,1
경북,김천시,차량단독,도로이탈,6,0,6,3,3,0
경북,김천시,차량단독,기타,2,0,12,2,10,0
경북,안동시,차대사람,횡단중,87,3,86,50,35,1
경북,안동시,차대사람,차도통행중,24,3,22,9,13,0
경북,안동시,차대사람,길가장자리구역통행중,24,0,24,8,15,1
경북,안동시,차대사람,보도통행중,24,0,24,11,12,1
경북,안동시,차대사람,기타,7,0,7,6,1,0
경북,안동시,차대차,정면충돌,97,3,188,65,120,3
경북,안동시,차대차,측면충돌,387,2,612,117,488,7
경북,안동시,차대차,후진중충돌,14,0,17,1,15,1
경북,안동시,차대차,추돌,170,3,320,49,268,3
경북,안동시,차대차,기타,36,0,54,15,39,0
경북,안동시,차량단독,전도,13,2,14,5,9,0
경북,안동시,차량단독,전복,4,0,4,2,2,0
경북,안동시,차량단독,공작물충돌,38,1,40,15,23,2
경북,안동시,차량단독,도로이탈,8,7,4,3,1,0
경북,안동시,차량단독,도로이탈,8,1,7,3,3,1
경북,안동시,차량단독,기타,7,0,7,2,5,0
경북,구미시,차대사람,횡단중,113,8,119,60,57,2
경북,구미시,차대사람,차도통행중,10,0,11,6,5,0
경북,구미시,차대사람,길가장자리구역통행중,2,0,2,1,1,0
경북,구미시,차대사람,보도통행중,16,0,17,7,10,0
경북,구미시,차대사람,기타,182,3,188,66,115,7
경북,구미시,차대차,정면충돌,48,1,75,33,33,9
경북,구미시,차대차,측면충돌,408,8,682,174,448,60
경북,구미시,차대차,후진중충돌,13,0,16,0,16,0
경북,구미시,차대차,추돌,256,6,443,104,314,25
경북,구미시,차대차,기타,762,6,1153,241,815,97
경북,구미시,차량단독,전도,19,0,19,4,9,6
경북,구미시,차량단독,전복,2,0,2,0,1,1
경북,구미시,차량단독,공작물충돌,43,5,53,17,18,18
경북,구미시,차량단독,도로이탈,4,0,5,1,2,2
경북,구미시,차량단독,도로이탈,2,0,2,0,1,1
경북,구미시,차량단독,기타,39,1,49,12,24,13
경북,영주시,차대사람,횡단중,77,3,78,40,36,2
경북,영주시,차대사람,차도통행중,5,0,5,4,1,0
경북,영주시,차대사람,길가장자리구역통행중,7,1,7,3,3,1
경북,영주시,차대사람,보도통행중,4,0,4,4,0,0
경북,영주시,차대사람,기타,16,1,17,5,8,4
경북,영주시,차대차,정면충돌,9,2,15,4,11,0
경북,영주시,차대차,측면충돌,322,0,485,140,315,30
경북,영주시,차대차,후진중충돌,5,0,8,1,7,0
경북,영주시,차대차,추돌,43,1,76,20,54,2
경북,영주시,차대차,기타,14,0,14,1,11,2
경북,영주시,차량단독,전도,7,1,6,4,2,0
경북,영주시,차량단독,전복,1,1,0,0,0,0
경북,영주시,차량단독,공작물충돌,22,0,36,23,10,3
경북,영주시,차량단독,도로이탈,1,0,1,0,1,0
경북,영주시,차량단독,기타,4,0,8,2,5,1
경북,영천시,차대사람,횡단중,54,4,52,26,25,1
경북,영천시,차대사람,차도통행중,16,0,16,7,8,1
경북,영천시,차대사람,길가장자리구역통행중,18,1,17,6,9,2
경북,영천시,차대사람,보도통행중,10,0,10,3,7,0
경북,영천시,차대사람,기타,8,1,8,3,5,0
경북,영천시,차대차,정면충돌,25,0,54,17,36,1
경북,영천시,차대차,측면충돌,357,2,648,125,499,24
경북,영천시,차대차,후진중충돌,15,0,19,2,17,0
경북,영천시,차대차,추돌,130,2,271,36,223,12
경북,영천시,차대차,기타,20,1,51,6,43,2
경북,영천시,차량단독,전도,6,0,8,3,4,1
경북,영천시,차량단독,전복,2,1,3,0,0,3
경북,영천시,차량단독,공작물충돌,47,7,53,18,32,3
경북,영천시,차량단독,도로이탈,8,0,11,7,3,1
경북,영천시,차량단독,도로이탈,3,0,6,2,1,3
경북,영천시,차량단독,기타,2,1,1,1,0,0
경북,문경시,차대사람,횡단중,19,0,19,7,12,0
경북,문경시,차대사람,차도통행중,19,2,17,11,6,0
경북,문경시,차대사람,길가장자리구역통행중,6,1,5,2,3,0
경북,문경시,차대사람,보도통행중,3,0,3,1,2,0
경북,문경시,차대사람,기타,7,0,7,3,4,0
경북,문경시,차대차,정면충돌,22,1,45,23,20,2
경북,문경시,차대차,측면충돌,201,2,346,77,260,9
경북,문경시,차대차,후진중충돌,5,0,8,0,8,0
경북,문경시,차대차,추돌,68,5,140,32,104,4
경북,문경시,차대차,기타,39,0,74,19,53,2
경북,문경시,차량단독,전도,7,1,6,2,4,0
경북,문경시,차량단독,전복,3,0,5,2,3,0
경북,문경시,차량단독,공작물충돌,28,0,39,20,19,0
경북,문경시,차량단독,도로이탈,6,1,5,0,3,2
경북,문경시,차량단독,도로이탈,5,0,12,8,3,1
경북,문경시,차량단독,기타,1,0,1,0,1,0
경북,상주시,차대사람,횡단중,40,3,37,22,15,0
경북,상주시,차대사람,차도통행중,15,0,15,5,10,0
경북,상주시,차대사람,길가장자리구역통행중,21,3,19,10,9,0
경북,상주시,차대사람,보도통행중,3,0,3,1,2,0
경북,상주시,차대사람,기타,3,0,3,1,2,0
경북,상주시,차대차,정면충돌,23,0,33,12,21,0
경북,상주시,차대차,측면충돌,314,7,489,178,307,4
경북,상주시,차대차,후진중충돌,5,0,6,1,5,0
경북,상주시,차대차,추돌,82,10,137,55,82,0
경북,상주시,차대차,기타,26,1,38,14,23,1
경북,상주시,차량단독,전도,21,1,22,10,10,2
경북,상주시,차량단독,전복,1,0,1,1,0,0
경북,상주시,차량단독,공작물충돌,31,3,34,18,16,0
경북,상주시,차량단독,도로이탈,8,4,4,3,0,1
경북,상주시,차량단독,도로이탈,7,1,7,4,3,0
경북,상주시,차량단독,기타,3,0,6,2,4,0
경북,상주시,철길건널목,철길건널목,1,1,0,0,0,0
경북,군위군,차대사람,횡단중,6,0,6,4,2,0
경북,군위군,차대사람,차도통행중,4,1,3,1,2,0
경북,군위군,차대사람,기타,3,0,3,1,2,0
경북,군위군,차대차,정면충돌,9,0,20,3,17,0
경북,군위군,차대차,측면충돌,34,1,52,32,19,1
경북,군위군,차대차,추돌,13,1,34,5,28,1
경북,군위군,차대차,기타,7,1,11,3,5,3
경북,군위군,차량단독,전도,3,1,2,0,2,0
경북,군위군,차량단독,공작물충돌,4,2,3,3,0,0
경북,군위군,차량단독,기타,3,0,3,3,0,0
경북,의성군,차대사람,횡단중,9,0,10,7,3,0
경북,의성군,차대사람,차도통행중,10,0,11,6,5,0
경북,의성군,차대사람,길가장자리구역통행중,2,0,2,1,1,0
경북,의성군,차대사람,기타,5,0,5,5,0,0
경북,의성군,차대차,정면충돌,13,1,20,14,5,1
경북,의성군,차대차,측면충돌,150,4,219,94,125,0
경북,의성군,차대차,추돌,19,1,34,18,15,1
경북,의성군,차대차,기타,7,0,7,3,4,0
경북,의성군,차량단독,전도,4,0,6,2,3,1
경북,의성군,차량단독,전복,1,0,1,0,1,0
경북,의성군,차량단독,공작물충돌,23,1,28,16,12,0
경북,의성군,차량단독,도로이탈,5,1,4,4,0,0
경북,의성군,차량단독,도로이탈,3,1,2,2,0,0
경북,의성군,차량단독,기타,2,0,2,1,1,0
경북,청송군,차대사람,횡단중,4,0,4,2,2,0
경북,청송군,차대사람,차도통행중,3,0,3,1,2,0
경북,청송군,차대사람,길가장자리구역통행중,4,0,4,2,2,0
경북,청송군,차대사람,보도통행중,1,0,1,1,0,0
경북,청송군,차대차,정면충돌,14,2,31,14,16,1
경북,청송군,차대차,측면충돌,41,2,71,19,50,2
경북,청송군,차대차,후진중충돌,1,0,1,0,1,0
경북,청송군,차대차,추돌,13,2,13,6,7,0
경북,청송군,차량단독,공작물충돌,9,2,10,5,4,1
경북,청송군,차량단독,도로이탈,4,2,3,2,1,0
경북,청송군,차량단독,도로이탈,1,0,1,0,0,1
경북,영양군,차대사람,횡단중,7,0,8,4,3,1
경북,영양군,차대사람,차도통행중,1,0,1,1,0,0
경북,영양군,차대사람,길가장자리구역통행중,8,1,7,2,5,0
경북,영양군,차대차,정면충돌,11,0,15,6,9,0
경북,영양군,차대차,측면충돌,33,0,51,19,31,1
경북,영양군,차대차,추돌,10,0,16,3,13,0
경북,영양군,차량단독,전도,7,0,8,6,2,0
경북,영양군,차량단독,전복,2,0,2,2,0,0
경북,영양군,차량단독,공작물충돌,7,0,10,5,5,0
경북,영덕군,차대사람,횡단중,10,1,11,8,3,0
경북,영덕군,차대사람,차도통행중,10,0,11,3,8,0
경북,영덕군,차대사람,길가장자리구역통행중,7,0,7,3,4,0
경북,영덕군,차대사람,보도통행중,2,0,2,0,2,0
경북,영덕군,차대사람,기타,13,2,14,4,8,2
경북,영덕군,차대차,정면충돌,13,1,24,13,10,1
경북,영덕군,차대차,측면충돌,101,3,174,57,111,6
경북,영덕군,차대차,후진중충돌,5,0,9,0,9,0
경북,영덕군,차대차,추돌,66,2,148,41,99,8
경북,영덕군,차대차,기타,4,1,3,0,3,0
경북,영덕군,차량단독,전도,5,0,5,0,4,1
경북,영덕군,차량단독,전복,3,1,2,0,1,1
경북,영덕군,차량단독,공작물충돌,17,0,18,9,7,2
경북,영덕군,차량단독,도로이탈,5,0,9,5,4,0
경북,영덕군,차량단독,기타,3,0,3,1,1,1
경북,청도군,차대사람,횡단중,10,1,9,6,2,1
경북,청도군,차대사람,차도통행중,10,2,8,3,5,0
경북,청도군,차대사람,길가장자리구역통행중,7,1,8,2,6,0
경북,청도군,차대사람,보도통행중,2,0,2,1,1,0
경북,청도군,차대사람,기타,6,1,5,3,2,0
경북,청도군,차대차,정면충돌,9,1,22,7,15,0
경북,청도군,차대차,측면충돌,116,2,218,63,149,6
경북,청도군,차대차,후진중충돌,5,0,7,2,5,0
경북,청도군,차대차,추돌,31,2,55,8,47,0
경북,청도군,차대차,기타,10,0,11,3,7,1
경북,청도군,차량단독,전도,2,1,1,1,0,0
경북,청도군,차량단독,전복,2,1,1,0,0,1
경북,청도군,차량단독,공작물충돌,6,0,11,9,2,0
경북,청도군,차량단독,도로이탈,3,3,1,1,0,0
경북,청도군,차량단독,기타,2,0,2,1,1,0
경북,고령군,차대사람,횡단중,6,1,5,3,2,0
경북,고령군,차대사람,차도통행중,8,1,7,4,3,0
경북,고령군,차대사람,길가장자리구역통행중,8,0,8,6,2,0
경북,고령군,차대사람,보도통행중,1,0,1,0,1,0
경북,고령군,차대사람,기타,4,0,4,0,4,0
경북,고령군,차대차,정면충돌,5,1,16,7,9,0
경북,고령군,차대차,측면충돌,92,2,141,41,96,4
경북,고령군,차대차,후진중충돌,2,0,2,2,0,0
경북,고령군,차대차,추돌,28,1,46,11,35,0
경북,고령군,차대차,기타,6,0,8,2,5,1
경북,고령군,차량단독,전도,1,0,1,1,0,0
경북,고령군,차량단독,전복,1,0,1,1,0,0
경북,고령군,차량단독,공작물충돌,24,4,32,18,14,0
경북,고령군,차량단독,기타,3,1,5,3,2,0
경북,성주군,차대사람,횡단중,10,2,8,4,4,0
경북,성주군,차대사람,차도통행중,1,0,1,0,1,0
경북,성주군,차대사람,길가장자리구역통행중,4,0,5,0,5,0
경북,성주군,차대사람,기타,11,0,12,7,5,0
